reviewerID,reviewText,overall,asin,helpful,reviewerName,unixReviewTime,summary,reviewTime
A3U41ZL33SS92P,moment touch packag ll begin wonder came dollar store knockoff look feel don see mainstream store onc flare out packag ll probabl notic readi crack befor even screw batteri cap even notic disturb similar look more adult orient item hey box super bright led good flare right well true dopey led isn veri bright bright flare maglit bright sun wrote crazi name aaa batteri tri fresh duracel same result map light inde hope noth red map map light same dopey red led blink realli someth give serious thought realli bright suggest use map light think anyth d think use road flare more confus driver warn fact use applic think use loophol tie kid halloween re angri kid want shame someth even bright glow stick pay more cost candi bar pure insan,1.0,B0002Z9L8K,"[1, 1]","Kevin Nicholls ""jaded, aging hipster""",1285200000,Dollar store junk.,"09 23, 2010"
A1UVWTNPX8TR0G,littl red flashlight period yes red light bright yes blink set never take place real flare under circumst buy replac flare carri car emerg kit flashlight light beam come straight out end tube one light come side beacon lighthous view straight flare put out intens light direct sparkler littl flashlight put out light one direct direct face beam buy except toy hike signal light given two star be use flare way,2.0,B0002Z9L8K,"[1, 1]","K. Franklin ""Are we there yet?""",1287014400,Tiny Red Blinking Flashlight.  Flare?  Hardly.,"10 14, 2010"
AEC90GPFKLAAW,thought sound handi item car emerg amazon vine program offer review order first cheap plastic made china alon usual put buy item see store insert includ batteri turn emit red light blink remain static thought light seem small feebl wait until nighttim give real test set car magnet end hold hood walk down driveway see distanc although red light visibl wasn near bright enough use flare roadsid emerg wasn even bright eyecatch light see bicycl rider night never reli product warn oncom car breakdown nobodi know even saw time react m stick real flare visibl far away instant tell driver accid hazard ahead hope nobodi decid use product safeti flare car won even keep car map light suggest packag ll reli small mag light alreadi car,2.0,B0002Z9L8K,"[16, 16]","Lisa Kearns ""Lisa Kearns""",1285113600,"Better than nothing, but just barely","09 22, 2010"
A3V6Z4RCDGRC44,enthus first saw product strive keep safeti item car hous one seem perfect flare run batteri bunch car boyfriend car make sure re alway safe pop batteri turn flare took outsid tri night way car come down highway go see tini light know anyth go person reli set themselv up catastroph disast have high power flare isn casual nice thing liter differ between stay aliv have sleepi trucker barrel car demolish light isn even strong enough read car noth use fact market flare safeti devic concern great worri someon fall claim tri use flare end up serious injuri wors high recommend peopl buy real flare car check year two flashlight check batteri safeti import definit buy product,1.0,B0002Z9L8K,"[3, 3]","Lisa Shea ""be the change you wish to see in t...",1322265600,Dangerous,"11 26, 2011"
A1G8USRY17IR1X,receiv heining 1020 commutem flameless flare high hope real flare danger messi difficult use thought perfect thing place old truck event break down thought good take atv trip event break down trail need leav kind visibl marker atv along trail sad disappoint flare power two aaa batteri singl red led daylight light output flare bare notic night time slight more notic serv marker light car someon pay attent use dark trail visibl short distanc realli brighter keyfob led intend assist unlock door light uni direct come one side flare care posit think tricki use map light map contain red text difficult see red light go far claim product mis repres itself re usabl function secondari warn marker flammabl came batteri seem rare day idea magnet end stick side vehicl good vehicl made steel mani day made fiberglass aluminum thus magnet serv limit purpos product market sort secondari marker light accept one place top car trunk failsaf more light better idea serv flare correct chang tire along side busi road exampl faith anyon see notic light headlight expect someth much brighter applic such given expect product unfortun fell short both name purpos,2.0,B0002Z9L8K,"[1, 1]",Michael D. Adams,1292198400,"High Hopes, but low light","12 13, 2010"
A1RPTVW5VEOSI,re familiar red flash led bicycl tailight seen mani bike day ll understand whan unit essenti one led version those light yes visibl good distanc away re direct behind len focus light led concentr over perhap 10 degre base magnet allow stand up roof car assum roof metal still true car road flare better noth still nowher near visibl tradit flare put car four way emerg flasher use use rescu devic signal locat someon wood night presenc mind bring along given low price worth experi,2.0,B0002Z9L8K,"[0, 0]",Michael J. Edelman,1284940800,Semi-useful,"09 20, 2010"
A2X61KKXXR6WNP,definit advantag over tradit flare last much longer magnet base strong enough hold metal part car batteri cap screw gasket case rain compact lightweight disadvantag isn anywher near bright flare singl led veri direct place road front car veri easi overlook think fold triangl reflect tape along coupl flare safer altern sean p logu 2010,2.0,B0002Z9L8K,"[1, 1]","Sean P. Logue ""If you can't win, change the r...",1285200000,Might be good at a rock concert,"09 23, 2010"
A3G007LQX6KGOD,first look heining 1020 commutem flameless flare seem good idea certain limit circumst m sure use circumst use absolut last resort item made plastic plastic appear manufactur kind hard plastic quick turn veri brittl crack expos extrem temperatur variat found insid vehicl item meant kept batteri power doesn realli pose kind roadsid fire hazard use sever limit first one reli alway have load good batteri dead batteri noon good ve found peopl throw item trunk glove box forget realli think check batteri regular work well yes sort unit small len power led blink light up continu continu meant low glare map light blink featur meant captur attent oncom motorist unfortun led veri bright go unnot anyon farther away 15 20 yard small low intens even notic doubt anyon recogn hazard warn beacon certain don want anyth bright blind oncom driver don want someth dim doesn trigger anyon warn instinct soon enough interst highway forget buy reflect triangl rural highway much chanc be seen time highway speed well lit neighborhood won notic perspect time unit attract attent poor lit rural backroad speed limit 35 mph under light area caus distract overpow weak light sourc unit provid vehicl hazard flasher don work mean better absolut noth rememb check batteri,2.0,B0002Z9L8K,"[0, 0]",SevereWX,1285113600,Flameless Flare,"09 22, 2010"
ATOKT8QYK967L,pros batteri driven flash steadi light flameless flare use map light reusabl use effect light serious degrad night vision con product claim visibl 1000 ft possibl within few degre view one half top light up dim present bright led shine out through narrow beam small red flashlight consequ flare probabl use traffic situat precis align oncom traffic visibl few driver within narrow beam light certain good substitut real flare much brighter omnidirect littl light good emerg flasher built vehicl want safeti flare carri vehicl buy real thing want light use map light without distract driver see re walk without serious degrad night vision red light well,2.0,B0002Z9L8K,"[1, 1]","Steve B ""Mac User""",1285459200,Disappointing,"09 26, 2010"
A94EFB6F2WH98,item ship defect part cover chrome rust usual good product purchas same product recent problem need two plate replac,1.0,B00032K3RA,"[0, 0]","Steve ""Steve""",1340064000,Cruiser plate cover,"06 19, 2012"
A1VM8FXNUN1DYO,fell immedi cheap big loss someon anal think small lic plate screw need cover,1.0,B00032KC30,"[0, 0]",JohnBoyToo,1317859200,Did not fit,"10 6, 2011"
A29APPTLKD4RV6,chrome cap work plate licens plate screw head larger plastic ring hold cap end up use motorcycl cap less money local harley dealer d give pass next time,1.0,B00032KC30,"[0, 0]","Timothy L. Upleger ""Biker Tim""",1368403200,Cheaper if you purchase locally,"05 13, 2013"
A3VBDOG1R3GPKW,two car both requir larg 14 sheet metal self tap screw mount plate nylon retain behind plate one mount car screw screw problem diamet plastic ring hold screw cover small take screw larg diamet head maximum screw head diamet fit ring 435 inch 11 millimet option 1 replac nylon retain car differ car differ retain one search new one accept 12 screw option 2 tri find 14 self tap screw smaller head shop around 14 screw smaller head avail option 3 grind down screw head diamet option 4 good one car use 12 sheet metal screw smaller diamet fit ring wrap thread tape sort work realli tighten down satisfactorili check secur now m leav car now mayb someon more practic idea sure hear btw see updat below updat 11 16 13 think ve found viabl solut abov problem use 12 sheet metal self tap screw place 1 2 inch long piec ordinari shrink tube 1 4 d over thread toward point end screw use heat gun use match bic lighter solder iron shrink tube effect increas thread diamet 14 screw allow tighten screw secur last much longer ordinari tape one more thing thick screw head doesn quit allow chrome cap fulli snap place over nylon ring top head need file down littl leav enough philip x use screwdriv,2.0,B00032KC30,"[0, 0]","Willit Goround ""model citizen?""",1384041600,Some mounting screw head diameters are too large to fit the plastic rings.,"11 10, 2013"
A3UH4LDZQNCQ1F,m pleas appear nouveau plate cover feel incred cheap don expect stay drive down road understand need take back feel re go fall ll see turn out,2.0,B00032KC3K,"[2, 3]","Jimmie Lightner ""MrWizardno2""",1216252800,"Not Good, Not Bad","07 17, 2008"
A1EMY19Z7WUDGC,cover pop worthless don buy junk look great instal cover won stay car move,1.0,B00032KC3K,"[0, 0]",Sandan,1386806400,"Junk, Don't Buy, Waste of Money","12 12, 2013"
AX17962CZ2WUF,cheap piec junk made well known foreign asian land known produc junk two light led flash quick real secur system dull light altern one don wast money batteri anyon tell fake threw mine garbag wasn worth send back,1.0,B0003I92R6,"[7, 8]","J. Moretti ""Globetrotter""",1310342400,In One Word: JUNK,"07 11, 2011"
A1C6RZG7XQZBUZ,kit ok piec kit extrem light weight mall crawler hit fire road fine much more look arb kit,2.0,B00042KQ58,"[0, 0]","C. Beard ""I have not gone where I intended to...",1388102400,Far better options,"12 27, 2013"
A1D9V4TAFTO6M2,start examin product claim made manufactur peopl seem think those aren fan product fault expect live up those claim clean lubric fuel system clean lubric carburetor injectorsthes word luca oil product lucasoil com want lambast expect product clean fuel system first explain expect given manufactur sea foam motor treatment claim manufactur seafoamsal com clean intern fuel system compon clean carburetor fuel injectorsdo see claim overlap between luca sea foam product bought coupl 5 25 ounc bottl stuff car veri rough idl certain posit review couldn wrong bought gallon local auto part store fortun steep discount put one bottl through fuel system improv anoth bottl still noth notic improv whatsoev eventu tri sea foam motor treatment one bottl result didn mix product far concern product posit useless clean fuel system lt clean fuel system state product claim yes thank ask,1.0,B0006305RY,"[12, 23]",-1,1295827200,The Only Thing it Cleaned was My Wallet,"01 24, 2011"
A3SO2AGQXXL8LC,use few time dise product interior doea come clean take up littl dust that clean dust,2.0,B000643336,"[0, 1]",Jeffrtey Ankiel,1265414400,"detailer,s choice 48315 interior car duster","02 6, 2010"
A2JMJVNTBL7K7E,interior alreadi clean don use leav lot lint dash one week new car want keep interior dust free amazon car care product appli armoral dash leather seat keep protect few day notic dust begin collect dash want start use duster open brand new out blister pack use dash left trail lint dash door panel thought duster chemic treat pick up dust instead leav lint now sure use again,1.0,B000643336,"[4, 6]","K. Lin ""yesuaini99""",1243382400,made my interior worse,"05 27, 2009"
