reviewText,helpful,overall,reviewerID,unixReviewTime,asin,reviewerName,reviewTime,summary
i use this on my pickup truck becaus i had been get some hard start and rough idl and decreas fuel economi for about the past 6 month i have notic about 2mpg drop in fuel economi coupl of my friend have use this stuff and claim success so i gave it shot i ad can to the fuel tank and half can each to the crankcas and air intak let it sit and drove it around it smoke like crazi as promis now anecdot i do think it smooth out my idl and i haven had hard start but there is noth i can quantifi and i am not sure that the improv are not all psycholog i think my truck run better if i wax it my use also coincid with the end of winter so the oper temperatur can account for the improv too i did not see an improv in mpg so if this is where my stori end i d say give it go if it work great if not you didn lose too much but the second tank after use this i got o2 sensor code and had to replac downstream sensor to be fair the truck has 100k and this could just be the natur lifespan of the sensor sinc i had alreadi notic drop in mpg the sensor was like on it way out at the same time i think it is rather interest that it fail less than 300 mile after use this product when i ve been drive around with the diminish mpg for sever thousand mile my person belief is that the big blast of smoke just push fail sensor over the edg so no i won use this stuff again most peopl have had fine luck but it not worth the risk for me,"[0, 6]",2.0,A2V9ULRWMX9WEJ,1363132800,B0002JN2EU,Anonymous,"03 13, 2013","No improvement, and I got  O2 Sensor Problems"
i bought this on advic from blog post i had read but i didn have ani notic result from it i inherit an old yamaha scooter that run well but the acceler is littl sluggish and i hope this might make some differ i notic noth other peopl might have contamin in their carb that can be clear up with this stuff but it did noth for me,"[2, 3]",3.0,A5T1AJ2TYYT2U,1384905600,B0002JN2EU,David Johnson,"11 20, 2013",No noticeable difference
i have use both can of this product on differ car the product result in tremend amount of emiss be spew into the air when suck into the vacuum system as describ in the articl i read about the product befor purchas it in addit to creat air pollut and draw angri stare from neighbor i am simpli not convinc the product is effect,"[0, 0]",1.0,A7VHSWMVWRNUL,1404950400,B0002JN2EU,Saint Mary,"07 10, 2014",There has to be a better way...
i use this for year on my car dash and other vinyl area of the interior i alway thought it work and protect pretti well although it doe evapor on to the insid of the windshield which is annoy it also doesn seem to last veri long and as it start wear off the dash look veri dri i ve sinc found303 aerospac protect 32oz and that work much better it doesn seem to exhibit ani of the aforement issu ie it doesn seem to go on to the insid of the windshield and the shine last longer it also protect from uv just as well if not better note that vinylex contain silicon which actual damag the vinyl plastic over time i m definit sold on 303 protect over vinylex now although i realli like the lexol ph leather cleaner and lexol leather condition for my leather,"[1, 3]",2.0,A1F9Z42CFF9IAY,1361145600,B0002KKHS8,T. Tom,"02 18, 2013","Not the best, contains silicones"
i follow the direct for clean the top but it did not do much as far as clean off the greas from the top mechan on the lower side of my tan fabric top it did howev provid nice protect water resist coat when appli as other have done here instead of use the sprayer i use brush and coat the top as if paint it this way it goe on heavier and doe not caus over spray on paint or glass surfac while i onli gave it 3 star i am sure it is as good as the rag top brand and lot less expens it should also be note that our top is veri old and was not proper care for befor we bought the car so it veri well may work lot better on newer top,"[0, 0]",3.0,A3IKS0XF91VJOO,1396051200,B0002KKIR8,Craig S.,"03 29, 2014",Cleaner was weak but protective coating so far is good.
i bought this for my 99 corvett convert top to get out some stain i went by the direct and tri it twice but none of the stain were remov the top was brighter and the condition work well but the stain remain go to tri soft scrub as someon suggest,"[0, 0]",3.0,AT997T4MTH9B7,1376006400,B0002KKIR8,"T. J. Mazzaglia ""Car Junkie""","08 9, 2013",Didn't work
mayb i m expect too much but it requir multipl applicationswith dri in between am i use this product incorrect i m clean the area around the left side foot rest in my lexus i use super absorb micro fiber cloth to blot and it doe lightenth dirt but i m on my third applic and it s still not total clean i even had it pre clean with wet vac i believ the dirt is just standardgrim from my flip flop florida and not some sort of stain ani suggest,"[0, 0]",3.0,A2IUXC55PAOY06,1380844800,B0002KKIXC,David in FL,"10 4, 2013",Requires multiple applications
this thing leak on first use the hose are not tight and the brake fluid leak everywher under my hood lucki i put 3 towel around the brake fluid tank becaus i knew this would happen will not buy this again,"[0, 1]",1.0,A1P12P4EU026XT,1353628800,B0002KM5L0,C. Nguyen,"11 23, 2012","inferior product, leaks on first use"
there is no swivel between the cap the tube and the bottl in other word when you screw unscrew the cap onto the car s brake fluid contain there will be kink on the tube itself untangl the kink is chore becaus the bottl is both quit big and heavi when it is fill with brake fluid they should have design with some quick connect disconnect like the compressor air hose that would be an ideal solut but i guess it will add to the cost for ad that featur howev i doubt that it would cost much becaus i brows through the air hose connector at harbor freight and they run typic coupl of buck each i might modifi this bleeder with the air hose connector to address the problem,"[0, 0]",2.0,A1NUTYNSRRPXCU,1403654400,B0002KM5L0,Henry Ting,"06 25, 2014","Functional, but one major flaw"
the qualiti of the bleeder is awesom howev it will take hour upon hour if you plan on actual use this product to bleed your car s brake fluid you are far better off either use buddi to pump the brake and you open the bleeder valv and then press the brake in 5 10 time and then close the bleeder valv and repeat as necessari you get higher amount of fluid out each time than use this bleeder after squeez the top on it manag to keep 14 psi 14 5 recommend for by vw mechan manual which liter push out 10 drop everi minut if you aren too sure how to bleed brake as i state abov just go on youtub and you ll see what i am talk about also the bleeder bottl you can find on amazon as an item frequent bought with this item is worth the money,"[1, 5]",1.0,A2BVXEAKKI0PF6,1390348800,B0002KM5L0,Sean Whealton,"01 22, 2014",YOU DO NOT NEED THIS
these test lead were way too wimpi for automot use ifter coupl of them pull apart then i just threw the rest of them out low grade product,"[3, 3]",1.0,A20S66SKYXULG2,1355356800,B0002KRABU,alphonse,"12 13, 2012",wimpy
this test lead set is ok for light use and as temporari jumper but the thin wire give me lot of concern about the long term durabl of these i do like that the plastic insul cover the clip and the small size allow them to be use in fair tight place i did not have ani bad jumper out of the bag and the price was reason but i will like tri to find better qualiti set as well cfh,"[2, 2]",3.0,A3OXHLG6DIBRW8,1296345600,B0002KRABU,"C. Hill ""CFH""","01 30, 2011",Handy For Testing Electronics
cheep,"[0, 0]",2.0,A2LUV1LNOEBRGW,1404000000,B0002KRABU,Claudia Bea Ehrlich,"06 29, 2014",Two Stars
yes they are wire lead with allig clip so if that s your onli standard for give them good rate otherwis tri to use these as jumper wire in electr work is useless sinc they have so much resist due to the veri small gaug wire and shoddi connect they make good clip for hang paper lol,"[1, 2]",1.0,A3NZQVGB1RYMOR,1291680000,B0002KRABU,Patrick Freeman,"12 7, 2010",horrible
these are not the worst ever but not the best the rubber over the clip slide off and move around veri easi the wire is veri small with veri cheap connect to the clip i have also found they do not hold small wire well such as creat test connect to resistor or someth with similar diamet wire lead if you are look for cheap wire set for casual use or test these will work but if you need someth for more serious use then proceed with cation,"[0, 0]",3.0,A3P4T1DKRWTL36,1340841600,B0002KRABU,Rob W.,"06 28, 2012","meh, they work but..."
i mount these behind the front grill wherea the origin singl horn was in the engin compart it is an improv on the sound level but not as much as i expect i did use the provid relay and ran 12 gaug wire origin was somewher between 14 16 gaug that did not reli on the origin horn wire the horn are well made and i expect them to last the life of the vehicl i onli gave them 3 star though becaus the sound is not the ear split 34 wake up and pay attent to what you are do 34 volum that i was expect so even though i will keep them i will probabl be look for someth that is even louder,"[0, 0]",3.0,A393MV5JXZF5AP,1395619200,B0002MA03S,Harlan,"03 24, 2014",Look good and is some improvement over Jeep JK original horn
these thing give off pretti wide pattern for be so small they could be tad bit brighter but they are fog light which is exact what i need light feel well made and sturdi the wire har is veri well made wire is of good qualiti and is fair long howev the load wire that goe from the switch to the relay was not long enough and need to be extend for my need the switch that come with the kit is realli nice and has an led activ light that red when the light are off and greeen when the light are turn on but i wont be use it edit crap light start to leak seem like the weather strip insid around the len is way too big and doesnt seal right took the light off my front bumper and put them on my rear bumper to use as revers light sinc they didnt give me the light output desir after almost of week of be on my rear bumper they fill up complet with water even wors than they did on my front bumper and one len also crack go to contact the compani or seller to see if i can get replac len read all review befor purchas these light are not the greatest,"[10, 11]",2.0,A1EGTFFB15TPG1,1304899200,B0002MA3P8,Chris,"05 9, 2011",CRAP
